job,skills,uniq_id
"['Senior Java Engineer (Spring Boot', ' NOSQL', ' TSQL)']","['java', 'j2ee', 'spring boot', 'spring integration', 'messaging', 'tsql', 'nosql', 'unix', 'linux']",d2bdfb6187aa1632afe2a4ae5a4f51ad
"['Python Developer @ Houston', ' TX']",['python'],5aca77bfa89f09a06f19786a0ed88482
['Software Engineer Lead (ref: SJ)'],['please refer to job description for requirements'],96691aad171c3691e2032ee0c343c4d6
['Production Operations Engineer'],"['network', 'windows', 'linux', 'hyper-v', 'powershell']",c66c68b0fb56955390fe424361dc9be0
"['Senior Software Engineer', ' Customer Care Systems']","['php', 'javascript', 'html']",7f4926e092563fbd09840ed30dc5c867
['Security Test Engineer'],"['security test engineer', 'security tests on web-based applications', 'networks', 'web services security', 'penetration testing using both manual and automated testing', 'security testing and static application.']",c81d762e24ad8dc3443e49f0c97194c0
['Build and Release Engineer (Need WA Locals Only)'],"['sql', 'c# and infrastructure (these are the mandatory skill sets needed)']",955612db81bb59501392980f283a4630
['Sr. SSIS/ETL Developer'],['ssis etl sql server sql queries big data'],d0c038b57b9778a847e3e0865f40c528
['Automation Test Engineer'],"['qa automation with java', 'selenium and cucumber']",c62546d3bb5516431084c77e88c74e25
['Sr. Web UI Software Engineer/Lead'],"['visual graphical', 'javascript', 'html5/css3', 'angular', 'svg graphicssvg libraries', 'd3', 'web', 'ui', 'rest service', 'data access layer', 'cache layer']",ef1ff96d0a33f2b5526b7b404157fcf9
['Senior Business Systems Analyst'],"['sdlc', 'origination', 'originations', 'loan', 'mortgage', 'software', 'implementation']",a393cee5db322490022fd77adb5f548b
['SDET II'],"['web service distributive data java or scala cucumber ui testing. c sharp or java', 'scala']",9f6ece71ee659265e7642312af255b90
['Systems Administrator'],"['sharepoint', 'sccm', 'scom', 'sql', 'powershell', 'skype for business', 'exchange', 'windows os']",a44364d2e0213226dee9624ee8434567
['Kronos Developer ( 6 Positions)'],['kronos developer'],1b8eddc69c9d9a949841e27ef470a977
['Software Tester'],"['qa', 'manual testing', 'test plans', 'sql', 'automated test scripts', 'hp functional tester', 'svn', 'vss or tfs', 'clearquest']",3139e5c080c83f8df1d399185bd62b1d
['Technology Lead - US'],['oracle sql and pl/sql skills'],e7d708584d55c47b70b927ad86c947f2
['SDE3'],"['azure', 'typescript', 'react', '.net', 'powershell', 'mobile app']",7051614717cecabe639b5a9e9a303c83
['Kronos Consultant'],"['kronos', 'workforce management', 'pl-sql', 'workforce timekeeper', 'scheduler']",fa95d5914022f68fd909d382dac6fc26
"['Contract SDE - C#', ' SQL Server', ' Data - immediate need']","['sde', 'sql', 'data', 'c#', 'web services']",27d5b93c8f7f2ccc916768ad37058958
['Cisco Network Engineer'],['cisco network engineer'],fa53fef78cb052b3641dd35172b1e010
['UI / UX Designer'],"['ui design', 'ux designs. prototypes', 'mock ups', 'personas', 'user flows', 'wireframes', 'photoshop', 'illustrator']",055a32c41f217b6ea9f104e0cccfc5ca
['Load and Performance SDET'],"['html', 'json', 'ruby', 'python', 'java', 'linux']",dba59c7debdb835151377d167c84c655
['Senior Infrastructure Engineer'],"['linux', 'python', 'salt']",097b35c85dffea7cc0fe9efdf49f3485
['Technical Project Manager'],"['project manager', 'pm', 'pmp', 'soa', 'java', 'j2ee', 'ejb', 'informatica', 'bi', 'oracle', 'sql', 'shell', 'story', 'writing', 'requirements', 'developers', 'marketing', 'advertising', 'restful', 'json', 'soal', 'xml', '']",ca240f029289ff1383040f284b65f1a4
['Senior Engineer - Hadoop'],"['hadoop', 'big data', 'java', 'spark', 'nosql']",23280eb960d926a357d2f73cf1e068b5
['Network Engineering and Architecture Consultant'],"['data center.network design', 'engineering', 'and architecture', 'and security design', 'and architecture.network security engineering and operational support. ability to work with network protoco']",f626c96be275472ced0aa3b352d110b6
['Account Director (Customer Advocacy)'],"['sales', 'account management']",f12229df540df25d8be547caa6cc1db3
['Recruiter'],"['recruiting', 'sourcing', 'office tools']",ee54069058db14eeaa56f0ae057b26f6
['RM - IBP - SCM Consultant'],['rm - ibp - scm consultant'],7b0980ac4d38542b1882b17d44b56ce5
['Software Developer (XML & Scripting)'],"['software development', 'xml', 'linux', 'script', 'scripting']",605cb69c83f4df1c66266efbf17491e9
['Fixed Post Security Officer - PT'],['fixed post security officer - pt'],f68c8fbf0834458beede6e1cfae78b8d
['Embedded Engineer'],"['c', 'c++', 'uefi', 'bios']",7c53a374d937ee9a5becfc15def1b4c9
"['Manager Software Engineering', ' Member Engagement Platform']","['java', 'hadoop', 'mongo', 'management experience']",c5b4de4608184edae5db7207d5300cba
['SDET Consultant(.Net)'],"['sql', '. net', 'git', 'tfs']",a124f3a230d66ee5c9bf65ab066578b5
['C++ programmer with EMS expert'],"['c++ programmer', 'ems expert', 'fortran', 'database', 'generation control', 'network analysis', 'dispatcher training simulator']",3ae3a665ca13a0ad288c971acfb33537
['Java Developer with Perl exp'],"['java', 'perl', 'shell', 'redhat linux']",dfa99612fd19c90848fdc14509796e5e
['Puppet Automation Expert'],"['puppet', 'chep', 'cloud', 'aws', 'amazon web services', 'linux', 'devops', 'bash scripting', 'puppet automation']",f8d5c19d5c94ea8e8b9661426670b81b
['Security Engineers'],"['should have strong understanding on perimeter security concepts comprising- checkpoint firewall & cisco asa firewall', 'hips']",4791703dc2da2315ccf727649d8fa36e
['UX Designer'],"['angular', 'javasricpt', 'ux', 'ui', 'design', 'azure', 'ibiza']",1cf975ecb0f8e87abb7a29f432451035
['Direct Client- Sr. Oracle EBS P2P Functional - R12 Upgrade Project - Purchasing and Payables'],"['oracle ebs', 'p2p', 'ap', 'procurement', 'r12', 'upgrade']",7a077c41713120cd971b82e938587bb8
['Business Solutions Analyst'],['business solutions analyst'],6f08de46dc886911ff5ee7db0cf85bf9
['Build Release Engineer'],"['build release', 'msbuild', 'powershell', 'c#', 'tfs', 'workflows']",ecdd81d2c6b3d0adf59af9d5d49cc56e
['Senior Systems Software Engineer'],"['c/c++', 'python', 'machine learning', 'cloud security', 'cloud architecture', 'golang', 'security', 'cyber security', 'start-up experience', 'big data']",3ffc4c1411e76ee229d8642bfb0b3804
['Apple MAC Support Analyst'],"['any apple certification must', 'mac', 'experience in apple products']",c319833cc40456115bd49f0d92c4820e
['Account Executive - Req ID: 1575'],"['business requirements', 'development', 'manager', 'sales', 'security']",93fa8731c37c8afba339d463c2268fd5
['Mobile SDET'],"['automation testing', 'mobile testing', 'tablet', 'smartphone', 'android sdk', 'jira', 'python', 'github']",34ef71e3ecdaa078cfdeff203442e9a2
['Senior Program Manager'],"['program manager', 'project manager', 'construction', 'change management']",5db69c7f49fac3e23da9e0974c2d2679
['Lead UI Engineer (React.js) - Top HR Software Startup'],"['react.js', 'redux', 'relay', 'ruby on rails', 'es6', 'aws', 'graphql', 'heroku', 'circlcl', 'javascript - react.js', 'javascript']",728228058e3a65f921bb7c4f175b551b
['AWS DevOps Architect / AWS DevOps Lead'],"['aws cloud', 'devops lead', 'aws cloud architect', 'devops architect', 'puppet', 'puppet master', '']",d2d701ea124832fb3c195c93a8674579
"['Workday Integrations Developer- ERP- Houston', ' TX']","['workday integrations developer- erp- houston', 'tx']",4c125304ea9d4fbd89b3b7b37908e2e7
['Back End Developer'],"['applications', 'c#', 'developer', 'engineer', 'engineers', 'iterative', 'next', 'python', 'quality', 'software', 'web']",f794afd8f2c89ba5e72765b493055f56
['Azure Architect'],"['azure', 'saas', 'iaas', 'paas', 'xml', 'web services']",ecb6e2d384f4226dd68a16e31af3deaf
['JD Edwards Developer'],"['oracle', 'pl/sql', 'jd edwards', 'c#']",9c2aacfa2fb99a01bfa1cf8c516949ea
"['Senior Project Manager - Industrial', ' petrochemical']","['chemical', 'oil', 'gas', 'licensed p.e.', 'industrial', 'petrochemical', 'wastewater', 'environmental - chemical', 'environmental']",0058e24157b64f3290a2b0131ef874e8
['Business Intelligence Data Engineer'],"['microsoft sql', 'linux mysql', 'engineer']",0f386102b8ad3f5bca0b3674c7821fae
['Engineer Analyst - Basic'],['engineer analyst - basic'],c7f90a971d95e86f556607ffc49acdff
['L&I Senior Developer/Support - ITS 4'],"['.net framework', 'with particular emphasis on visual studio; vb.net or c#; javascript and related client-side libraries; jquery; ajax; xml; web services; sql server; tsql; team foundation server (tfs)']",f98dad890ea7fafb8b5e03293f2b0ef6
['Web Application Developer'],['web application developer relational databases'],ac9a144e2879d694e03fe89c2b3e5731
['Information Technology Specialist 4 (Security Analyst)'],['security analyst security compliance itil service support delivery nist washington state ocio security standards software applications hardware network infrastructure'],bb00745c1f8d049eea2c7a41644f6f79
['Software Development Engineering'],"['c++', 'unix', 'linux', 'c#', 'java', 'strong leadership and initiative']",1e199b8767548717ea046a8faf364c1f
['Deputy Chief Information Officer/Chief Information Security Officer'],['dcio ciso chief information officer chief information security officer security risk prevention incident it management project management system analysis design cissp pmp lean cmmi itil sdlc'],cf8ad7804e3405095151d9f9e1868a00
['Sales Engineer'],"['sharepoint', 'azure', 'office365', 'records management', 'product demonstrations and technical presentations to c-level', 'experience working on rfis and rfps']",ed3158db6f96a21b12bd1efaf8923abd
['Java Technical Leader'],['java lead'],2333839c2e509357a88c5b56d354645b
['mobile/ android / ios Developer'],"['ios', 'android', 'html', '']",043da0f56d3e3f2fd4dccd0c56fbd76d
['Accounting Manager'],['telecommuting not available travel not required'],6cd0dcfc3b080232566266e2e03c774d
['Network Engineer #126528'],"['mpls l3vpn', 'vpls', 'multicast', 'voip']",87dd1f6352bec5d81c39ece22868fd50
['Microsoft Dynamics CRM'],['microsoft dynamics crm visual studio tfs'],68d3214d1f0b6ba5b7c45c812ef22c73
['Data Scientist'],"['expertise with either of these: python or r or sas', 'strong sql knowledge', 'prior experience in these tool: cosmos', 'powerbi is preferred']",e5ddcffe8cdea73ac7808881f14bcc42
['AWS Marketplace Solutions Architect'],"['application development', 'security', 'networking', 'cloud infrastructure', 'cloud architecture', 'bi', 'devops', 'aws']",ac4ef6c46ede30b311daf9240d9a2ea9
['Senior .NET Developer - Amazing Senior .NET Opportunity'],"['c#', '.net', 'entity', 'linq', 'c#.net', 'visual studio 2012', 'ms-sql', 'git', 'pharmacy systems - c#', 'pharmacy systems']",05b4c17cfb13ca8f6e9503d66d28ce90
['Lead Java Developer'],"['java', 'oop', 'unix', 'linux', 'ant', 'maven', 'ood']",34744d5217fd6172ac426bea974d38f8
['Electrical Engineer'],"['(designer or ""electrical designer"" or ""altium designer"" or ""electrical engineer"") and (circuit or pcb or or signals or amplifiers or ""dc motors"" or valves or schematic) and (design or designing)']",98c883afa886ae4ac262cb457e9bc90b
['.Net Developer'],['.net developer'],56563eb84a102c7535b9529e50b9cbe1
['Senior Software Implementation Consultant'],"['consultant', 'client-facing', 'software implementation', 'loan origination']",81838edfd3fd1c0259b12556de52114d
['SDET - .Net'],"['.net', 'c#']",06b93d1785bcf9345c37bf425f07b22e
['Network Admin'],['network admin'],cc6ba44243834187d5a2f84c459f36c5
['Lawson Supply Chain Analyst'],['minimum of 10 years expereince with the lawson supply chain product suite.'],9c53b3075ef0a685047d1f188191d5d0
['Technical Support Specialist - HTML/CSS'],"['technical support specialist', 'technical specialist', 'customer support', '']",14a557962810cd13f67c9e333435a59c
['Sr. SDE'],"['c#', 'c++', 'java', 'rest']",0deb1674fff65d997b3c64a5ea4e79e2
"['Manager Software Engineering', ' Warehouse Management System']","['7+ experience with development', 'design and architecting']",a234ab25535744c20196b322079c8ff3
['Sr. Software Engineer - Performance'],"['agile', 'scripting', 'load-runner', 'sql', 'c#', 'java', 'python']",0fd6430bf8fed829a0c233e4d662f9c4
"['Web Development Manager - Houston - OpenSource', ' Agile']","['web development manager - houston - opensource', 'agile']",02f81f7e507e61690bf48c3c033ca1b1
"['MS CRM Project Manager-Redmond', ' WA']",['ms crm'],054436bc121c76cf696f23e5af8ad388
['Certified Diabetes Educator'],['certified diabetes educator'],5ebec1a941f3ed882333277d92c27de4
['BI Developer'],['ssas / mdx / power bi / dax / ssis / ssrs / kimball methodology / sharepoint'],93796e15c00cdbefab613731f0fd688e
['Sr. Cisco UC Solutions Engineer - Regional Voice Engineer'],"['cisco r/s', 'cisco uc', 'ccnp-voice', 'ccie', 'post sales', 'ccvp', 'ccnp voice', 'cisco ucs', 'ccnp-r/s - cisco r/s', 'ccnp-r/s']",daa3da5851f2c9d36dcdf6cb908ae33d
['Sr. Web UI Software Engineer - NO Corp2Corp'],"['javascript', 'html5/css3', 'angular', 'svg graphics and svg libraries']",e0d312d3d04951656dec47cc30b02ce6
['Software Developer - Mid level'],"['node js', 'c++', 'go', 'java', 'angular js']",98457dae2e12051c384443d606bd55d4
['Software System Analyst'],"['dynamics crm', '.net framework', 'web 2.0 (asp.net mvc', 'html 5', 'javascript', 'asp.net web api)', 'wcf', 'c#', 'office server/client', 'database technologies (sql server', 'ssb', 'ssrs', 'ssas', 'ssis ..)', 'windows azure', 'sql']",a43f8d340d7be7cf6f4c7643e717a645
['Software developer'],"['java', 'c', 'c++', 'or c# including object-oriented design']",0fc437932df1a0b992e8979481249127
['Core Java Developer'],"['java server-side', 'spring', 'multi-threading', 'message oriented middleware', 'design patterns']",cf7f769da114cccf5c1d25febf556b33
['Graphic Designer'],"['adobe creative suite', 'photoshop', 'illustrator', 'indesign', 'bridge', 'css']",cd98a8397663d3d4441b3048547ceecf
['Build Engineer (Need WA locals only)'],"['build engineer', 'tfs', 'powershell', 'c# coding']",ad91ecaa9084d41e4f0e38a63ac34282
['Systems Integration Architect'],"['integration architecture', 'mulesoft', 'boomi', 'informatica', 'java', '.net', '']",32a180b226f2e7f45bcc14ae4ecc87c4
['Multiple Java Positions'],"['java', 'javascript', 'spring', 'sql server', 'oracle']",6a0c81f3d9ad9aa47e71f5424881cf1f
['Software Development Engineer'],"['algorithms', 'developer', 'development', 'linux', 'unix', 'windows']",8eedb7d1a43a3f6bbfe8ecc6036a28eb
['Systems Engineer 5'],"['hyper-v', 'cisco', 'microsoft sql server', 'active directory', 'skype for business', 'azure cloud services', 'server clutering', 'fiber channel switching', 'sccm']",5d22bf62ed7a81fd75f5c001878e6327
"['.NET Developer - Houston', ' TX']","['.net developer - houston', 'tx']",7ba5c393d7dedd3e6bd444aa67cb7d5f
['Audio Test Engineer'],"['hardware', 'speaker', 'test', 'engineer', 'board']",192f8d876df1f605f7e0f722df121512
['Network Engineer Req#130260'],"['sonet', 'ds3', 'ds1', 'ethernet', 'tcp/ip', 'ospf', 'bgp4', 'ipv6', 'snmp', 'qos', 'mlppp', 'and voip.']",81557792aba3a1dca27e16334693a8fb
['API Developer'],"['api', 'apigee', 'rest', 'development']",08fe4c5844f2b45b11668e51a34bfa90
['Senior Software Development Engineers Wanted'],['c/c++ or java or objective-c or node.js or javascript or scala or c#'],255da298f272110ffa703a45e84fb2bb
"['Perl Developer', ' Global leader working on cutting-edge tech!']","['perl', 'oo perl', 'linux', 'lamp', 'mysql', 'javascript', 'hands on team leadership - perl', 'hands on team leadership']",fa32ceddf07cf5eafe89c72f9632dd74
['Technical Project Manager - 3414'],"['t-sql', 'cosmos', 'hadoop']",d8074f7610342d6d979b9e2d41036405
['Senior/Staff Software Development Engineer'],"['consumer devices', 'xbox', 'playstation', 'ps3', 'ps4', 'windows phone', 'iphone', 'ios', 'objective-c', 'android', 'c', 'c++', 'java', 'c#', 'javascript', 'html5', 'css3', 'macos', 'linux', 'windows', 'web services', 'aws', 'vr']",661b61d908921fd895fe726f1fd9f527
['Data Architect'],['data architect'],b3b250a049ac5e94c13c8c3d5675d26f
"['Web Graphics Art Director - Houston', ' TX']","['web graphics art director - houston', 'tx']",bf4a26875d40b1c40790c450e4eeda09
['Java Architect'],['java architect'],991667985f0e5ed4053ccc5a94abf502
['Test Hardware Engineer'],"['c', 'vb', 'labview', 'bsee', 'audio', 'video', 'rf', 'digital']",0f368c387979747bcfb41da647aac9bc
['Mobile SDET'],['mobile sdet'],981e4806cde91a3a6728ff0650f63713
['Principal Engineer - AWS'],"['cloud', 'aws', 'architecture', 'data processing']",b0531885461e9438aea223486a129f2c
['Web Producer'],"['web producer', 'game producer', 'adobe', 'photoshop', 'communication', 'copy edit', 'orchard', 'web content', 'client management system', 'visual assets', 'proof-reading']",9bb60f9d984e1812ea8d76ceab5e9cec
['Senior .Net Software Engineer'],"['.net', 'c#', 'mvc/razor', 'asp.net', 'entity framework (with linq / lambda)', 'sql server', 'html5', 'css3', 'and client-side scripting tools including javascript and jquery']",5f7cba132ac9af1e86de1a831599f078
['Software Engineer - Mobile Application'],['software engineer - mobile application'],3eca731cba6283121c15cd72b7d91d7b
['BI Developer'],"['bi developer', 'sql', 'gather requirements', 'marketing', 'power bi', 'data management', 'reporting', 'visualizations', 'consulting', 'business intelligence', 'cosmos', 'gmobi']",278eb567d62826a413d2acff937ddeac
['Director of Product Management'],"['pm', 'pixel', 'advertising', 'marketing', 'analysis']",4b8b80eb7e108a96454f1837dab5486f
['Solutions Specialist - IBM Netezza (PureData) Developer'],"['ibm netezza', 'puredata for analytics', 'architect', 'software development', 'business intelligence', 'data warehousing']",55e6190aefd30396898a432687d5d781
['Principal Application Security Consultant'],"['secure coding', 'secure code review', 'github', 'evangelist', 'thought leader', 'practice leader', 'principal consultant', 'application security', 'static analysis', 'dynamic analysis', 'threat modeling']",8e98dfa126c609c583381a0aa93aeade
['Software Engineer - JAVA'],"['java', 'linux', 'python', 'mysql', 'git']",445db1f186e80e24d78c4256849f850e
['Senior Software Engineer Back End- Driver (Seattle)'],"['architecture', 'development', 'http', 'software engineer', 'system architecture']",6c013e1c1f948e7189ef1d650b72031b
['.NET Developer'],"['c#', 'asp.net mvc 4/5', 'html', 'css', 'javascript', 'jquery', 'sql']",fb9bfcef15f4447994e544cdb9187c78
['Network Engineer L2'],"['network administration', 'cisco', 'tcp/ip', 'routing protocols']",32444e1b849ff5e83f11fce23628e59e
['Software Architect'],"['c/c++', 'java', 'c#', 'ruby', 'python', 'aws web services', 'microsoft azure a big plus microsoft enterprise cloud', 'hadoop', 'os virtualization and containerization', 'amazon emr and kinesis', 'azure hdinsights']",59cab8d9992164e6d759ab4a33485a14
['FPGA / ASIC Design and Verification Engineer'],['fpga asic design verification test vhdl'],2361146b987bfd9242120b9804aab2ab
"['Senior .NET Developer - Houston', ' TX']","['senior .net developer - houston', 'tx']",de44c7da83516015a134d7bdec2a7177
['BI DEVELOPERR WITH PM EXP'],"['tsql/', 'ssas', 'etl', 'cosmos', 'scope', 'project manager']",698b473ee843ce31c69e6640d10f3c64
['Software Engineer - UI (Java)'],"['java', 'swing', 'winsock']",d497497b9d85274b9d5dc405caff7277
['Senior Web Developer'],"['javascript', 'jquery', 'json', 'angular', 'node.js', 'responsive']",e1de922c01a139cf0300a1453e0e7514
['Software Development Engineer - Developer Experience'],"['algorithm', 'analysis', 'developer', 'development', 'java', 'javascript', 'lifecycle', 'linux', 'perl', 'programming', 'python', 'ruby', 'user interface', 'ux']",d8f42bb5b80d3f94f8d99af495c17f25
['Power System Engineer (fresh graduate are welcome to apply)'],"['power', 'utility', 'c++', 'software coding', 'database']",54c8551b891f186e8cb0a69e5fed258e
['Full Stack Developer'],"['java', 'jsp', 'javascript', 'jquery', 'css', 'ajax', 'handlebar/backbone/angular.js/reactjs', 'spring mvc']",ff46c6cbdb0a86415a4d7dbdd4831ddc
['C# Software Engineer - Building LIMS Systems'],"['c#', 'sql', 'javascript/jquery', 'python', 'git - c#', 'git']",ab8f5a42690f8513af936ee5d3ae74c9
['Small Cell Construction Manager'],"['engineering', 'manager', 'management', 'materials']",0349160baf237e8d489406c70513ad3f
['Nortel Engineer - Tier III'],"['nortel', 'telecommunications', 'cs1000e', 'pbx', 'ip pbx', 'voip', 'callpilot', 'sip trunking', 'tcp/ip', 'copper and fiber cabling', 'sig servers', 'network routing server', 'sip proxy server', 'mas media server', '']",bc822066cb10393ca1dd6c98a4246c79
['Sitecore Developer'],['strong sitecore development experience'],b04fbd2a2dd41956fdaf8c12e78eba8f
"['iOS Developer in Renton', ' WA']","['ios', 'xcode', 'swift']",5d4402e43177f8944079fbb38a225c7e
"['""Puppet Developer""']",['puppet and rhel and hiera and git'],e8bee819c609aa88f287aa0d99bc1352
['Senior Java API Architect/Developer'],"['java', 'api development', 'rest services', 'architecture']",b3ddd47916187e3ab0118929a6765f75
['Product Manager'],['experience with large-scale web apps or e-commerce applications'],207d8c824e3ff78d0a1d6d14a24679f7
['SAP HANA Disaster Recovery Architect'],"['sap hana', 'sap hana disaster recovery architect']",ef568414b15bf70bdab2874b56a9fb37
['Senior Android Developer- FTE/PERM'],"['android', 'java or c++']",135a9c94631f089ccecdc777c57363a0
['Security Analyst I - Req ID: S1621'],"['analysis', 'analyst', 'automated', 'bash', 'database', 'database administration', 'http', 'javascript', 'linux', 'management', 'networking', 'networks', 'perl', 'php', 'python', 'routers', 'security', 'soap', 'sql', 'ssl', 'switches', 'tcp/ip', 'windows', 'xml']",a07b675817967b523471e848c26bd2aa
['Mechanical Engineer'],"['pro e', 'pro-e', 'pro-engineer', 'creo', 'wildfire', 'plastic injection', 'consumer products']",f1a65c64c79922fc4ea49b3182196a06
['Business Analyst - 3708'],"['tsql', 'powerbi', 'powerquery', 'dax', 'ssas']",b82c577d79c7a2a84d5544065e9ec2b7
['.NET Technical Lead (hands on Coder)'],"['.net', 'c#', 'asp.net', 'strong sql', 'core java']",e81e991a7fc244070702e4819db4dc73
['UI Lead'],"['ui', 'angular', 'javascript', 'knockout', 'ember', 'http', 'rest', 'nosql', 'java', 'c#']",4691fd9701a3120476fa80c7f862969a
['Node JS Developer'],['.node js developer'],14a09e6844e6d88673c145c8b381d69f
['Perl Developers (4 people needed)'],['perl developers (4 people needed)'],1ec666ff556dacb38b295fe8504e8b0a
['SAP BW BPC Analyst'],"['sap', 'bw', 'bpc', 'fi/co', 'sql', 'epm', 'implementations']",f8965811a3cbe1451d6faabca0477dc2
['ISC Executive Director'],"['hr', 'payroll', 'management', 'program leadership', 'process management']",7c583fa501ca08aedcb533a342cd817e
['Desktop Technician'],['desktop technician'],43366fcff055339cdf67430ff82b01b6
['Software Engineer (Big Data)'],['software engineer (big data)'],4465d96e685ad6ab936b044705e3353b
['Staff Software Quality Test Lead (Power System background required)'],"['automation testing', 'power system', 'off-shore management', 'ci', 'vm']",f9ae9cef867526e3612176ff1112bd26
['iOS XP Technical Coach/Developer'],"['agile', 'scrum', 'ios. developer', 'tdd', 'pair programming. mob programming', 'coach']",f26aa407ae6433775835b3ece591c347
['Senior Application Developer'],"['c#', 'java', 'big data analysis', 'sql', 'troubleshooting']",aa90ec5f9e73ac1c8835daa538cf7427
['Network Architect'],"['juniper', 'checkpoint', 'cisco', 'f5', 'wan/man/lan/wi-fi/data center']",d6f8d4e0138d899909d61d5af9c34249
"['Senior Software Engineer', ' EXP']","['java', 'angularjs', 'javascript', 'jquery', 'css', 'html', 'mysql']",3c0e17d9ebe30f2a0a2e1e1f8bc5323b
['Senior Software Engineer- Ruby- Fortune 500 Company'],['jd'],64b5fc924cab372f806be6ea5816f080
['Full Stack Engineer'],['full stack engineer'],b3292ac7be947e3a89b0853f4a7e2577
['Java Full stack Engineer'],['java full stack nosql mongo cassandra'],3ac4d237f65111f497f9a42a88877f90
['Java Developer Agile/Scrum'],"['java', 'agile', 'scrum', 'tdd']",e01ccbf6ed5b4121c878488c2a61dde6
['Software Test Engineer'],"['qa methodologies and sdlc standards; client/server computing technologies', 'architecture', 'database technologies and various programming languages']",9ac87313372fcea94c2ea9d2e4beb5d5
['ATG developer'],['atg dynamo'],ebcfbc0ec0474105774875e7c908b23c
['Oracle Database Administrator'],"['oracle adi', 'xml publisher and workflow oracle rdbms 10g and 11g']",a89046397c629734dc3782a80c789645
['Technology Analyst - US'],['at least 2 year hands on experience building and supporting solutions in microsoft excel/vba at least 2 year experience in advanced excel functions and features'],814adf70a51de03ff477bc9a3ce3b3b6
['NetSuite Developer/Administrator'],"['netsuite oneworld', 'netsuite suite talk', 'java', 'netsuite dashboards', 'suite scripts']",06f57ac42450b7d55be620887b23edee
['Test Software Engineer'],"['sql databases', 'c#', 'ni teststand', 'python', 'tfs', 'jira', 'trac', 'automated testing', 'graphical-based and text-based automated report generation', '']",d535648851d1d24041bcdde025726b8a
['Informatics Engineer'],"['data management', 'mssql', 'excel', 'vb/java/c#', 'tableau data visualization']",62bc0df9ee6fcb307863fb432e86095f
['MS CRM Technical Lead-WA/MN'],"['ms crm dynamics', 'dcf']",fa9d05b86dfe4a6e3ee4eae8ec3b7a6f
"['SDET - C#', ' XML', ' Web Services', ' MS SQL Server']","['sdet', 'sql', 'web services', 'xml', 'data']",d23ce15c3bab9c6e8c04acf3a6b87f3b
['Java Developer (Security Applicaton)'],"['java js (bootstrap', 'node.js', 'angular', 'd3.js)', 'css (css3', 'media queries)', 'html5 angularjs and node.js']",98b4094bd1482e3db61ef1e55b127ecc
['Oracle DBA'],"['oracle ebs dba', 'architect', 'r12', 'oracle adi', 'xml publisher', 'workflow', 'rac', 'sso']",fec89ee876496a6727512b635b0e1ab6
['Senior Cloud Solutions Consultant'],"['cloud', 'integration']",fc1158ba53195591f9fe345672cef1fc
['Senior Security Analyst'],"['analysis', 'analyst', 'automated', 'bash', 'customer service', 'database', 'database administration', 'development', 'excel', 'firewall', 'http', 'javascript', 'linux', 'management', 'metrics', 'microsoft word', 'networking', 'networks', 'perl', 'php', 'powerpoint', 'python', 'routers', 'security', 'soap', 'sql', 'ssl', 'switches', 'tcp/ip', 'testing', 'windows']",52a228b181e8e5e3fde4fbcf40427627
['Senior SDET - Java or Python'],"['sdet', 'java', 'senior', 'backend', 'ui']",61821e220e0aef3b6511e83c25a192e6
['Robert Half Technology Technical Recruiter CS'],"['customer service', 'recruiter', 'sun']",ec1bf52cdfa1bb3b45ff8cff33c0dd0e
['Front End Engineer'],"['css', 'javascript', 'python']",a1b91622813a35837c313ab68f61168f
['Information Technology Specialist 3'],['tier 2 support exchange outlook active directory network troubleshooting technical support tech support network support helpdesk help desk'],e6ad664c5b11da6dd9efc1737fb50a2e
['SAP Basis Consultant'],['minimum 5+ years in sap basis experience.'],aa729f1581cd7dae04659c0999a80df6
['Programmer Analyst'],"['ssrs report delivery', 'ssis']",5227a762db50bee3d8330b53ff43a2e4
"['Senior Node.js Developer with Spring', ' Servlets']","['senior node.js developer', 'spring', 'servlets', 'filters', 'java backend', 'soa', '(ehcache)', 'xml/json (marshaling/unmarshalling)', 'messaging technologies (jgroups', 'rabbitmq', 'jms) sql', 'nosql']",6a2d1e3724bc203560c768537a7ddbdb
['SAP GATP/DDPS Functional Consultant'],"['s&op', 'gatp/ppds/apo']",5c55cbd4b648805f28d44bf42f819353
['Sr Data Warehouse Developer'],"['sql', 'etl', 'data analysis', 'dimensional models', 'developer']",7c48c41cbb99dd00277b251d0ef4566e
['IOS Developer'],"['ios applications; objective c; ios; sdk; storyboard; core data', 'core animation', 'core graphics & core text']",3b8649ea83c1a82dc7cb0f5c540f559d
['Application Tester'],['application tester'],bcc00dfbbb3462339cb0a689fb184605
['.NET / Java Developer'],"['developer', 'development', 'java']",ad16b997f5a377f4c9a6217d92cd75a9
['Service/DevOps Engineer'],"['designing enterprise scale services and platforms', 'technical depth in cloud platforms', 'agile development practices', 'and experience in designing & tuning telemetry. mysql/sql server/sql azure/nosql c#']",8fe60b6fc57e8f809b463feb6a91f9b2
['Software Development Engineer - .Net- FTE/PERM'],"['c#', 'deep troubleshooting skills', 'debugging tools']",ea410be3b24a6fd82edc58a126abf2e9
"['PHP Developer- PHP', ' SQL', ' Javascript']","['php', 'sql', 'html5', 'css3', 'javascript - php', 'javascript']",560357f6a5f4b70a126dda6d92ce10b3
['Java/Scala Developer'],"['java', 'scala', 'javascript']",5c74cf3dac341d3ee1a84c01aead80b4
